rv,smi,cur_sentence,seed
12.9,NC(=O)NC(Cc1nc(CC2COc3ccccc3O2)no1)c1cccc(Oc2ccccc2)c1,[BOS]NC(=O)N[C@H](Cc1nc(C[C@@H]2COc3ccccc3O2)no1)c1cccc(Oc2ccccc2)c1[EOS],42
12.1,NC(=O)c1cc(NC(=O)CCc2coc3ccc4ccccc4c23)[nH]c(=O)c1,[BOS]NC(=O)c1cc(NC(=O)CCc2coc3ccc4ccccc4c23)[nH]c(=O)c1[EOS],42
12.6,Cc1ccc2c(c1)CCC2[NH2+]CC(O)c1ccc2c(c1)CCN2Cc1cccc(F)c1-c1nn[n-]n1,[BOS]Cc1ccc2c(c1)CC[C@@H]2[NH2+]C[C@H](O)c1ccc2c(c1)CCN2Cc1cccc(F)c1-c1nn[n-]n1[EOS],42
11.5,CN=S(C)(=O)c1cccc(NC(=O)C(C)c2ccc3cc(OC)ccc3c2)c1,[BOS]CN=S(C)(=O)c1cccc(NC(=O)[C@@H](C)c2ccc3cc(OC)ccc3c2)c1[EOS],42
11.4,O=C(NCc1ccnc(OC2CCCCC2)c1)c1cc2c(ccc3ccccc32)[nH]1,[BOS]O=C(NCc1ccnc(OC2CCCCC2)c1)c1cc2c(ccc3ccccc32)[nH]1[EOS],42
11.6,O=S(=O)(Nc1ccnc(-n2ccnc2)c1)c1ccc(F)c2ccccc12,[BOS]O=S(=O)(Nc1ccnc(-n2ccnc2)c1)c1ccc(F)c2ccccc12[EOS],42
11.7,CC(=O)N1CCN(c2cccc(NS(=O)(=O)c3c(C)c(C)cc(C)c3C)c2)CC1,[BOS]CC(=O)N1CCN(c2cccc(NS(=O)(=O)c3c(C)c(C)cc(C)c3C)c2)CC1[EOS],42
11.2,c1ccc(Cc2noc(SCc3nnc(COc4ccccc4-c4ccccc4)o3)n2)cc1,[BOS]c1ccc(Cc2noc(SCc3nnc(COc4ccccc4-c4ccccc4)o3)n2)cc1[EOS],42
11.4,Cn1nc(CNc2nccc(Oc3cccc(-c4nn[n-]n4)c3)n2)[nH]c1=O,[BOS]Cn1nc(CNc2nccc(Oc3cccc(-c4nn[n-]n4)c3)n2)[nH]c1=O[EOS],42
12.1,O=C(NCc1[nH]c(-c2ccccc2)c[nH+]1)Nc1cccc(-c2ccc3ccccc3c2)c1,[BOS]O=C(NCc1[nH]c(-c2ccccc2)c[nH+]1)Nc1cccc(-c2ccc3ccccc3c2)c1[EOS],42
11.5,Cc1cnccc1C(OC(=O)c1cccc(C(=O)N(C)CC(C)C)c1)c1ccccc1,[BOS]Cc1cnccc1[C@H](OC(=O)c1cccc(C(=O)N(C)CC(C)C)c1)c1ccccc1[EOS],42
11.8,O=C(NCC(O)c1ccc2ccccc2c1)c1ccc([N-]S(=O)(=O)c2ccc([O-])c([N+](=O)[O-])c2)cc1,[BOS]O=C(NC[C@H](O)c1ccc2ccccc2c1)c1ccc([N-]S(=O)(=O)c2ccc([O-])c([N+](=O)[O-])c2)cc1[EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
12.0,Fc1ccc(Oc2cc(-c3noc(CCc4nnc(-c5cc(F)ccc5Br)o4)n3)ccn2)cc1,[BOS]Fc1ccc(Oc2cc(-c3noc(CCc4nnc(-c5cc(F)ccc5Br)o4)n3)ccn2)cc1[EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
11.5,Cc1oc(C(=O)[O-])cc1C(=O)Oc1cccc(N2C(=O)c3ccccc3C2=O)c1,[BOS]Cc1oc(C(=O)[O-])cc1C(=O)Oc1cccc(N2C(=O)c3ccccc3C2=O)c1[EOS],42
11.7,CC(COc1cccc(-c2noc(C(F)F)n2)c1)c1cccc(Oc2ccc(C(C)(O)C(F)(F)F)cc2)c1,[BOS]C[C@@H](COc1cccc(-c2noc(C(F)F)n2)c1)c1cccc(Oc2ccc([C@@](C)(O)C(F)(F)F)cc2)c1[EOS][EOS][EOS][EOS],42
12.3,O=C(NCCc1ccc2ccccc2n1)c1cccc(C(=O)c2ccc3nc(O)oc3c2)c1,[BOS]O=C(NCCc1ccc2ccccc2n1)c1cccc(C(=O)c2ccc3c(c2)OC(O)=N3)c1[EOS],42
11.8,O=C(CCn1nnc2ccccc2c1=O)Nc1ccc(OCc2cccc(-c3nn[n-]n3)c2)c(F)c1,[BOS]O=C(CCn1nnc2ccccc2c1=O)Nc1ccc(OCc2cccc(-c3nn[n-]n3)c2)c(F)c1[EOS],42
11.7,CC(NC(=O)Nc1ccccc1-n1ccnn1)C1Oc2ccccc2C1C,[BOS]C[C@H](NC(=O)Nc1ccccc1-n1ccnn1)[C@@H]1Oc2ccccc2[C@@H]1C[EOS],42
11.7,Cc1nc2cccc(C(O)=Nc3cnn(-c4cccc(C(F)(F)F)c4)c3)c2cc1[N+](=O)[O-],[BOS]Cc1nc2cccc(C(O)=Nc3cnn(-c4cccc(C(F)(F)F)c4)c3)c2cc1[N+](=O)[O-][EOS],42
12.0,O=Cc1cccc(OCc2cccc(-c3nc(C4CCc5ccccc54)no3)c2)c1,[BOS]O=Cc1cccc(OCc2cccc(-c3nc([C@H]4CCc5ccccc54)no3)c2)c1[EOS],42
12.5,O=C1CCc2cc(-c3noc(-c4ccc5[nH]c(=O)c(=O)[nH]c5c4)n3)ccc2N1,[BOS]O=C1CCc2cc(-c3noc(-c4ccc5[nH]c(=O)c(=O)[nH]c5c4)n3)ccc2N1[EOS],42
10.9,Cc1ccsc1CNC(=O)C(=O)NCc1cccc(C(=O)NC(C)c2cccnc2C(O)=NO)c1,[BOS]Cc1ccsc1CNC(=O)C(=O)NCc1cccc(C(=O)N[C@@H](C)c2cccnc2C(O)=NO)c1[EOS],42
13.6,Cc1cc(C)n(-c2ccc(CNC(=O)Nc3ccc(C)c(C(=O)N4CCCCC4)c3)cn2)n1,[BOS]Cc1cc(C)n(-c2ccc(CNC(=O)Nc3ccc(C)c(C(=O)N4CCCCC4)c3)cn2)n1[EOS],42
11.9,O=C(NCCCc1cccc(C(F)(F)F)c1)c1cc(-c2ccc(Cl)nc2)ccc1C(F)(F)F,[BOS]O=C(NCCCc1cccc(C(F)(F)F)c1)c1cc(-c2ccc(Cl)nc2)ccc1C(F)(F)F[EOS],42
12.3,O=C(NCCCC1CCc2ccccc21)N1Cc2ccccc2C(c2ccccc2)C1,[BOS]O=C(NCCC[C@H]1CCc2ccccc21)N1Cc2ccccc2[C@@H](c2ccccc2)C1[EOS],42
11.5,CC1(CNC(=O)Nc2ccc(OC(F)F)c(-c3ccc(F)cc3)c2)CCCCC1O,[BOS]C[C@]1(CNC(=O)Nc2ccc(OC(F)F)c(-c3ccc(F)cc3)c2)CCCC[C@@H]1O[EOS],42
11.4,CCC([NH2+]C1Cc2cccc(F)c2C1)c1cccc(-c2nn[n-]n2)c1O,[BOS]CC[C@@H]([NH2+][C@@H]1Cc2cccc(F)c2C1)c1cccc(-c2nn[n-]n2)c1O[EOS],42
11.6,Cc1cccc(C(=O)NC2COC3(C2)CN(C(=O)C=C2CCC2)C3)c1F,[BOS]Cc1cccc(C(=O)N[C@H]2COC3(C2)CN(C(=O)C=C2CCC2)C3)c1F[EOS],42
11.6,O=C(NCc1ccc(CNC(=O)C2CC3OC2C2CC32)cc1)C1Cc2ccccc2CO1,[BOS]O=C(NCc1ccc(CNC(=O)[C@@H]2C[C@@H]3O[C@H]2[C@H]2C[C@H]23)cc1)[C@@H]1Cc2ccccc2CO1[EOS],42
12.9,O=C(CCC1Cc2ccccc2NC1=O)Nc1ccc2nc(-c3cccc(F)c3)[nH]c2c1,[BOS]O=C(CC[C@H]1Cc2ccccc2NC1=O)Nc1ccc2nc(-c3cccc(F)c3)[nH]c2c1[EOS],42
11.1,Cc1noc2ncc(NC(=O)C(C)N3C(=O)CCc4ccccc43)cc12,[BOS]Cc1noc2ncc(NC(=O)[C@@H](C)N3C(=O)CCc4ccccc43)cc12[EOS][EOS][EOS],42
12.3,O=C(Cc1coc2c(F)c(F)ccc12)N1CC=C(c2cccc3ccccc23)CC1,[BOS]O=C(Cc1coc2c(F)c(F)ccc12)N1CC=C(c2cccc3ccccc23)CC1[EOS],42
12.4,CC(C(=O)NCC(O)c1cccc2ccccc12)c1cccc(C(=O)c2ccccc2)c1,[BOS]C[C@H](C(=O)NC[C@@H](O)c1cccc2ccccc12)c1cccc(C(=O)c2ccccc2)c1[EOS],42
12.4,Cc1ccc(C(=O)Nc2ccccc2)cc1NC(=O)C(=O)Nc1cn[nH]c1-c1ccccc1,[BOS]Cc1ccc(C(=O)Nc2ccccc2)cc1NC(=O)C(=O)Nc1cn[nH]c1-c1ccccc1[EOS],42
11.6,O=C(NCc1ccc(Oc2cccc(F)c2)nc1)c1cccc(N2C(=O)c3ccccc3C2=O)c1,[BOS]O=C(NCc1ccc(Oc2cccc(F)c2)nc1)c1cccc(N2C(=O)c3ccccc3C2=O)c1[EOS],42
11.7,C[NH+](Cc1ccc(C[NH2+]C2CCCc3cc(C(=O)[O-])ccc32)cc1)C1CCCCC1,[BOS]C[NH+](Cc1ccc(C[NH2+][C@@H]2CCCc3cc(C(=O)[O-])ccc32)cc1)C1CCCCC1[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
10.9,Cn1c(CNC(=O)NC2CCc3ccccc3C2)nc2cc(F)ccc21,[BOS]Cn1c(CNC(=O)N[C@H]2CCc3ccccc3C2)nc2cc(F)ccc21[EOS],42
11.2,CC(Nc1ccc(NC(=O)c2cccc(CNc3ccncn3)c2)cc1Cl)c1ccccc1,[BOS]C[C@H](Nc1ccc(NC(=O)c2cccc(CNc3ccncn3)c2)cc1Cl)c1ccccc1[EOS],42
11.8,O=C(Nc1ccc(OCc2cccc(C(F)(F)F)c2)cc1)c1cc(O)nc2ccc([N+](=O)[O-])cc12,[BOS]O=C(Nc1ccc(OCc2cccc(C(F)(F)F)c2)cc1)c1cc(O)nc2ccc([N+](=O)[O-])cc12[EOS][EOS],42
12.1,NC(=O)NC(=O)C1CCC(NC(=O)Nc2ccc3c(c2)C(=O)NC3=O)CC1,[BOS]NC(=O)NC(=O)C1CCC(NC(=O)Nc2ccc3c(c2)C(=O)NC3=O)CC1[EOS],42
12.6,O=C(CCn1c2ccccc2c2ccccc21)Nc1ccc(NC(=O)CC2CCCCC2)c(F)c1F,[BOS]O=C(CCn1c2ccccc2c2ccccc21)Nc1ccc(NC(=O)CC2CCCCC2)c(F)c1F[EOS],42
12.0,O=C(NCCC(c1ccccc1)c1ccccc1)NC1CCc2ccc(O)cc2C1,[BOS]O=C(NCCC(c1ccccc1)c1ccccc1)N[C@H]1CCc2ccc(O)cc2C1[EOS],42
12.2,O=C(CCC1Cc2ccccc2NC1=O)Oc1ccc2c(=O)c(Oc3ccc4ccccc4c3)coc2c1,[BOS]O=C(CC[C@@H]1Cc2ccccc2NC1=O)Oc1ccc2c(=O)c(Oc3ccc4ccccc4c3)coc2c1[EOS],42
12.1,CC1CC[NH+](Cc2ccc(CNC(=O)Nc3cccc(C(=O)c4ccccc4)c3)cc2)CC1,[BOS]CC1CC[NH+](Cc2ccc(CNC(=O)Nc3cccc(C(=O)c4ccccc4)c3)cc2)CC1[EOS],42
11.7,Cc1ccc(C(F)(F)F)cc1C[NH2+]C(C)c1cccc2c1COC2=O,[BOS]Cc1ccc(C(F)(F)F)cc1C[NH2+][C@@H](C)c1cccc2c1COC2=O[EOS],42
11.5,CC(c1nc(-c2ccc(COc3ccccc3)cc2)no1)n1cnc2c(N)ncnc21,[BOS]C[C@H](c1nc(-c2ccc(COc3ccccc3)cc2)no1)n1cnc2c(N)ncnc21[EOS],42
12.6,O=C(NCCc1ccc2c(c1)CCO2)NCc1cccc(Oc2ccc3ccccc3c2)c1,[BOS]O=C(NCCc1ccc2c(c1)CCO2)NCc1cccc(Oc2ccc3ccccc3c2)c1[EOS],42
12.0,Cn1cc(CC(=O)NCc2ccc(N3CCc4ccccc4C3)nc2)c2ccccc2c1=O,[BOS]Cn1cc(CC(=O)NCc2ccc(N3CCc4ccccc4C3)nc2)c2ccccc2c1=O[EOS],42
12.4,O=C(Nc1cccc(-c2nnc3n2CCC3)c1)c1cncc(-c2ccc3c(c2)CCO3)c1,[BOS]O=C(Nc1cccc(-c2nnc3n2CCC3)c1)c1cncc(-c2ccc3c(c2)CCO3)c1[EOS],42
12.1,O=C(OCc1cccc(F)c1F)c1cccc(S(=O)(=O)Nc2ccccc2-c2ccccc2)c1,[BOS]O=C(OCc1cccc(F)c1F)c1cccc(S(=O)(=O)Nc2ccccc2-c2ccccc2)c1[EOS],42
11.5,Cc1ccc(SCc2ccc3c(c2)CC(C)O3)c(-c2nn[n-]n2)c1,[BOS]Cc1ccc(SCc2ccc3c(c2)C[C@@H](C)O3)c(-c2nn[n-]n2)c1[EOS],42
12.1,CCc1cc(=O)[nH]c(-c2cccc(NC(=O)Cn3c(C)nc4cc(F)c(F)cc43)c2)n1,[BOS]CCc1cc(=O)[nH]c(-c2cccc(NC(=O)Cn3c(C)nc4cc(F)c(F)cc43)c2)n1[EOS],42
11.9,CC1(NC(=O)C2CC23CCc2c(F)cccc23)CC[NH+](CC2CCC2)CC1,[BOS]CC1(NC(=O)[C@@H]2C[C@]23CCc2c(F)cccc23)CC[NH+](CC2CCC2)CC1[EOS],42
12.1,O=C(CCc1ccc(-c2ccccc2F)o1)Nc1cccc(C2(F)CCC(=O)N2)c1,[BOS]O=C(CCc1ccc(-c2ccccc2F)o1)Nc1cccc([C@]2(F)CCC(=O)N2)c1[EOS],42
11.5,Cn1cc[nH+]c1C1CC[NH+](Cc2ccc(-c3ccc(C(=O)[O-])cc3)cc2F)C1,[BOS]Cn1cc[nH+]c1[C@@H]1CC[NH+](Cc2ccc(-c3ccc(C(=O)[O-])cc3)cc2F)C1[EOS],42
11.4,OC(COc1ccccc1-c1ncn[nH]1)COc1cccc2[nH]c3ccccc3c12,[BOS]O[C@@H](COc1ccccc1-c1ncn[nH]1)COc1cccc2[nH]c3ccccc3c12[EOS],42
11.5,c1ccc(C2OCCC2C[NH2+]Cc2ccc(-c3ccc4c(c3)CCCO4)cc2)cc1,[BOS]c1ccc([C@@H]2OCC[C@@H]2C[NH2+]Cc2ccc(-c3ccc4c(c3)CCCO4)cc2)cc1[EOS],42
11.9,O=C(NCCCc1c[nH]c2ccc(F)cc12)Nc1ccc(=O)n(Cc2cccc(F)c2)c1,[BOS]O=C(NCCCc1c[nH]c2ccc(F)cc12)Nc1ccc(=O)n(Cc2cccc(F)c2)c1[EOS],42
12.6,Cc1cccc(Cn2cccc(C=Nc3ccc(C45CC6CC(CC(C)(C6)C4)C5)cc3)c2=O)c1,[BOS]Cc1cccc(Cn2cccc(/C=N/c3ccc(C45C[C@H]6C[C@@H](CC(C)(C6)C4)C5)cc3)c2=O)c1[EOS],42
12.5,O=C(NCC1(c2cc(F)ccc2F)CC1)Nc1ccc(CC(=O)N2CCc3ccccc32)cc1,[BOS]O=C(NCC1(c2cc(F)ccc2F)CC1)Nc1ccc(CC(=O)N2CCc3ccccc32)cc1[EOS],42
11.8,Fc1cc(C[NH2+]CCc2ccc(C(F)(F)F)cc2)cc(-c2nn[n-]n2)c1,[BOS]Fc1cc(C[NH2+]CCc2ccc(C(F)(F)F)cc2)cc(-c2nn[n-]n2)c1[EOS],42
12.6,O=C(Nc1ccc(F)cc1)c1cccc(COC(=O)c2cccc(Cn3cncn3)c2)c1,[BOS]O=C(Nc1ccc(F)cc1)c1cccc(COC(=O)c2cccc(Cn3cncn3)c2)c1[EOS],42
12.1,CC(NC(=O)NC(C)c1ccc(F)c2ccccc12)c1ccccc1,[BOS]C[C@H](NC(=O)N[C@H](C)c1ccccc1)c1ccc(F)c2ccccc12[EOS],42
12.3,O=C1OC(COc2ccc3occ(-c4ccc5ccccc5c4)c(=O)c3c2)CC12CCc1c(F)cccc12,[BOS]O=C1O[C@@H](COc2ccc3occ(-c4ccc5ccccc5c4)c(=O)c3c2)CC12CCc1c(F)cccc12[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
11.7,Cn1cc(-c2ccc(CNc3ccc(F)c(-c4nnnn4C)c3)c(F)c2)cn1,[BOS]Cn1cc(-c2ccc(CNc3ccc(F)c(-c4nnnn4C)c3)c(F)c2)cn1[EOS],42
