rv,smi,cur_sentence,seed
13.4,O=C(NCc1ccc(-c2ccc3c(c2)CCO3)cc1)c1ccc2[nH]c3c(c2c1)CCCNC3=O,[BOS]O=C(NCc1ccc(-c2ccc3c(c2)CCO3)cc1)c1ccc2[nH]c3c(c2c1)CCCNC3=O[EOS],42
11.6,O=C(NC1(c2ccc(NC(=O)C3(c4ccc(O)cc4)CC3)cc2)CCC1)c1cnn2cccc(F)c12,[BOS]O=C(NC1(c2ccc(NC(=O)C3(c4ccc(O)cc4)CC3)cc2)CCC1)c1cnn2cccc(F)c12[EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
12.3,O=C(NCCCc1nc(-c2ccc(F)cc2)no1)C1CC12CCCc1ccccc12,[BOS]O=C(NCCCc1nc(-c2ccc(F)cc2)no1)[C@H]1C[C@]12CCCc1ccccc12[EOS],42
12.2,CC(C)(NC(=O)NCc1nc(-c2ccc(F)cc2)n[nH]1)c1nnc2n1CCCCC2,[BOS]CC(C)(NC(=O)NCc1nc(-c2ccc(F)cc2)n[nH]1)c1nnc2n1CCCCC2[EOS],42
11.5,CC(NC(=O)NC1CCN(c2ccc(C(F)(F)F)cc2)C1)c1ccc2c(c1)CCCC2,[BOS]C[C@H](NC(=O)N[C@@H]1CCN(c2ccc(C(F)(F)F)cc2)C1)c1ccc2c(c1)CCCC2[EOS],42
12.7,O=C(NCCC1C(=O)Nc2ccccc21)C(=O)Nc1ccc(CC(=O)N2CCn3c2nc2ccccc23)cc1,[BOS]O=C(NCC[C@H]1C(=O)Nc2ccccc21)C(=O)Nc1ccc(CC(=O)N2CCn3c2nc2ccccc23)cc1[EOS],42
12.3,O=C(C=CC(=O)N1Cc2ccccc2C(c2ccccc2)C1)N1CCC(c2ncccc2Cl)CC1,[BOS]O=C(C=CC(=O)N1CCC(c2ncccc2Cl)CC1)N1Cc2ccccc2[C@H](c2ccccc2)C1[EOS],42
13.7,O=C(Nc1ccc2nc(Cc3ccccc3)oc2c1)c1ccc2c(c1)C(=O)c1ccccc1S2(=O)=O,[BOS]O=C(Nc1ccc2nc(Cc3ccccc3)oc2c1)c1ccc2c(c1)C(=O)c1ccccc1S2(=O)=O[EOS],42
11.1,O=S(=O)(c1ccc(NCc2ccnc(N3CCCC3)c2)cc1)c1nnc2n1CCCCC2,[BOS]O=S(=O)(c1ccc(NCc2ccnc(N3CCCC3)c2)cc1)c1nnc2n1CCCCC2[EOS],42
11.8,Cc1c(COc2ccccc2)cccc1NC(=O)C(=O)NCc1cc2ccccc2n(C)c1=O,[BOS]Cc1c(COc2ccccc2)cccc1NC(=O)C(=O)NCc1cc2ccccc2n(C)c1=O[EOS],42
13.1,O=C(NC1CCN(CCCc2ccccc2)C1=O)c1nc(-c2cccc3ccccc23)n(-c2ccc(F)cc2)n1,[BOS]O=C(N[C@H]1CCN(CCCc2ccccc2)C1=O)c1nc(-c2cccc3ccccc23)n(-c2ccc(F)cc2)n1[EOS],42
12.1,O=C(Nc1cnn(Cc2nnc3n2CCCC3)c1)NC(c1ccc(Cl)cc1)C1CCCCC1,[BOS]O=C(Nc1cnn(Cc2nnc3n2CCCC3)c1)N[C@@H](c1ccc(Cl)cc1)C1CCCCC1[EOS],42
12.4,CC(NC(=O)NCc1cccc(NC(=O)c2ccc(F)cc2)c1)c1ccc(F)c2ccccc12,[BOS]C[C@@H](NC(=O)NCc1cccc(NC(=O)c2ccc(F)cc2)c1)c1ccc(F)c2ccccc12[EOS],42
13.4,O=C(OCC(=O)N1Cc2ccccc2C(c2ccccc2)C1)C1CC(=O)N(c2ccc3c(c2)CCC3)C1,[BOS]O=C(OCC(=O)N1Cc2ccccc2[C@H](c2ccccc2)C1)[C@H]1CC(=O)N(c2ccc3c(c2)CCC3)C1[EOS],42
11.8,O=C(NCCCCCN1C(=O)c2ccccc2C1=O)Nc1ccc2c(c1)C(=O)NC2=O,[BOS]O=C(NCCCCCN1C(=O)c2ccccc2C1=O)Nc1ccc2c(c1)C(=O)NC2=O[EOS],42
12.9,Cc1ccc(C(=O)NC2COc3c(C)cccc3C2)cc1C(=O)c1ccc2c(c1)OCCC2C(=O)O,[BOS]Cc1ccc(C(=O)N[C@H]2COc3c(C)cccc3C2)cc1C(=O)c1ccc2c(c1)OCCC2C(=O)O[EOS],42
12.8,CC(C)Cn1nc(-c2nnc(-c3ccc(COc4ccc5ccccc5c4)o3)o2)c2ccccc2c1=O,[BOS]CC(C)Cn1nc(-c2nnc(-c3ccc(COc4ccc5ccccc5c4)o3)o2)c2ccccc2c1=O[EOS],42
12.1,CC(=O)Nc1ccc(-c2cc(F)cc3c2NC(=O)C32CC[NH2+]CC2)c(C(F)(F)F)c1,[BOS]CC(=O)Nc1ccc(-c2cc(F)cc3c2NC(=O)C32CC[NH2+]CC2)c(C(F)(F)F)c1[EOS],42
12.4,O=c1cc(-c2[nH+]c(-c3ccc(-c4ccc5c(c4)CCCO5)c([N+](=O)[O-])c3)no2)[nH]n1-c1cccc(O)c1,[BOS]O=[N+]([O-])c1cc(-c2noc(-c3cc(=O)n(-c4cccc(O)c4)[nH]3)[nH+]2)ccc1-c1ccc2c(c1)CCCO2[EOS],42
13.9,O=C(Nc1ccc(F)c(C(=O)NCc2ccccc2F)c1)NC12CC3CC(CC(C3)C1c1ccc3cccnc3c1)C2,[BOS]O=C(NCc1ccccc1F)c1cc(NC(=O)NC23CC4C[C@@H](CC(C4)C2)[C@H]3c2ccc3cccnc3c2)ccc1F[EOS],42
11.5,Cc1cc(Nc2ccn3cc(-c4ccccc4)nc3c2)nc(-n2nc(C(F)(F)F)cc2C2CC2)c1,[BOS]Cc1cc(Nc2ccn3cc(-c4ccccc4)nc3c2)nc(-n2nc(C(F)(F)F)cc2C2CC2)c1[EOS],42
11.7,O=C(CCNC(=O)c1nn(-c2ccccc2)c(=O)c2ccccc12)NCc1ccccc1Cl,[BOS]O=C(CCNC(=O)c1nn(-c2ccccc2)c(=O)c2ccccc12)NCc1ccccc1Cl[EOS],42
12.0,Cc1cc(C)n(-c2ccc(CC(=O)N3CC=C(c4cccc5ccccc45)CC3)cc2)n1,[BOS]Cc1cc(C)n(-c2ccc(CC(=O)N3CC=C(c4cccc5ccccc45)CC3)cc2)n1[EOS],42
11.1,CC(NC(=O)NCc1cc2ccccc2[nH]1)c1ccc2c(c1)CCC(=O)N2C,[BOS]C[C@@H](NC(=O)NCc1cc2ccccc2[nH]1)c1ccc2c(c1)CCC(=O)N2C[EOS],42
11.5,O=C(NCc1cnccn1)Nc1cccc(NC(=O)Nc2cccc3c2CCCC3)c1,[BOS]O=C(NCc1cnccn1)Nc1cccc(NC(=O)Nc2cccc3c2CCCC3)c1[EOS],42
12.7,Cc1c[nH]cc1C(=O)NC1(c2ccc(NC(=O)c3c[nH]c(-c4ccc(C)c(-c5ccccc5)c4)c3)cc2)CCC1,[BOS]Cc1ccc(-c2cc(C(=O)Nc3ccc(C4(NC(=O)c5c[nH]cc5C)CCC4)cc3)c[nH]2)cc1-c1ccccc1[EOS],42
12.5,O=C1CCc2cc(NC(=O)C(=O)N3CCC(Cn4cnc5ccccc54)CC3)ccc2N1,[BOS]O=C(Nc1ccc2c(c1)CCC(=O)N2)C(=O)N1CCC(Cn2cnc3ccccc32)CC1[EOS],42
12.8,Cn1nc(-c2cccc(C(F)(F)F)c2)cc1NC(=O)NCc1ccc2c(c1)C(=O)NCC2,[BOS]Cn1nc(-c2cccc(C(F)(F)F)c2)cc1NC(=O)NCc1ccc2c(c1)C(=O)NCC2[EOS],42
11.5,Cc1ccc(CNC(=O)c2cccc(CNC(=O)NCC(c3ccc(F)cc3)[NH+]3CCOCC3)c2)cc1,[BOS]Cc1ccc(CNC(=O)c2cccc(CNC(=O)NC[C@H](c3ccc(F)cc3)[NH+]3CCOCC3)c2)cc1[EOS][EOS][EOS][EOS],42
12.0,O=C(NCc1ccc(NC(=O)c2ccc([N+](=O)[O-])c3ccccc23)cc1)c1cccc(Br)c1,[BOS]O=C(Nc1ccc(CNC(=O)c2cccc(Br)c2)cc1)c1ccc([N+](=O)[O-])c2ccccc12[EOS],42
11.9,NC(=O)c1cc(NC(=O)CCc2nc3cc(C(F)(F)F)ccc3s2)nc2ccccc12,[BOS]NC(=O)c1cc(NC(=O)CCc2nc3cc(C(F)(F)F)ccc3s2)nc2ccccc12[EOS],42
12.7,Cc1cc2cc(-c3nc(-c4cccc(OCc5ccccc5)c4)no3)c(=O)[nH]c2cc1C,[BOS]Cc1cc2cc(-c3nc(-c4cccc(OCc5ccccc5)c4)no3)c(=O)[nH]c2cc1C[EOS],42
12.9,Cc1cccc2nc(CCNC(=O)c3cc(-c4ccccc4Cl)n(-c4ccc(Cl)c(Cl)c4)n3)[nH]c(=O)c12,[BOS]Cc1cccc2nc(CCNC(=O)c3cc(-c4ccccc4Cl)n(-c4ccc(Cl)c(Cl)c4)n3)[nH]c(=O)c12[EOS],42
11.7,Cn1cc(-c2cccc(NC(=O)NCc3cccc(Cn4ccc5ccccc54)c3)c2)nn1,[BOS]Cn1cc(-c2cccc(NC(=O)NCc3cccc(Cn4ccc5ccccc54)c3)c2)nn1[EOS],42
11.8,CC(NC(=O)NC1CCc2ccccc2OC1)c1ccc2c(c1)CC(=O)NC2=O,[BOS]C[C@@H](NC(=O)N[C@@H]1CCc2ccccc2OC1)c1ccc2c(c1)CC(=O)NC2=O[EOS],42
13.5,CC1CC(CCNC(=O)c2ccc(COc3ccc4c(ccc5ccccc54)c3)o2)CN1c1nc(=N)[nH][nH]1,[BOS]C[C@H]1C[C@@H](CCNC(=O)c2ccc(COc3ccc4c(ccc5ccccc54)c3)o2)CN1c1nc(=N)[nH][nH]1[EOS],42
13.7,O=C(Nc1cccc(C(=O)N2CCc3c(F)ccc(F)c3C2)c1)c1ccc2ccccc2c1,[BOS]O=C(Nc1cccc(C(=O)N2CCc3c(F)ccc(F)c3C2)c1)c1ccc2ccccc2c1[EOS],42
12.0,CC1Cc2cc(-c3ccc(CNC(=O)NCCc4cc(F)ccc4F)cc3)ccc2O1,[BOS]O=C(NCCc1cc(F)ccc1F)NCc1ccc(-c2ccc3c(c2)C[C@H](C)O3)cc1[EOS],42
12.4,Fc1ccc(COc2cccc(-c3noc(C4CCCC5CCCCC54)n3)c2)cc1C1OCCO1,[BOS]Fc1ccc(COc2cccc(-c3noc([C@@H]4CCC[C@H]5CCCC[C@H]54)n3)c2)cc1C1OCCO1[EOS],42
10.4,CN1CCC(c2noc(-c3ccc(-n4ncc5ccccc54)cc3Cl)n2)c2ccccc21,[BOS]CN1CC[C@@H](c2noc(-c3ccc(-n4ncc5ccccc54)cc3Cl)n2)c2ccccc21[EOS][EOS][EOS],42
12.2,CC(=O)N(c1ccc(NC(=O)CNC(=O)c2ccc3ccccc3c2)cc1)C1CC1C,[BOS]CC(=O)N(c1ccc(NC(=O)CNC(=O)c2ccc3ccccc3c2)cc1)C1CC1C[EOS],42
12.2,O=C(c1cc(-c2ccccc2Cl)nc2ccccc12)N1CC2OCC(F)(F)C2C1,[BOS]O=C(c1cc(-c2ccccc2Cl)nc2ccccc12)N1C[C@@H]2OCC(F)(F)[C@@H]2C1[EOS],42
12.7,Cc1cc(NC(=O)CCNC(=O)N2CCC(c3ccc4ccccc4c3)CC2)no1,[BOS]Cc1cc(NC(=O)CCNC(=O)N2CCC(c3ccc4ccccc4c3)CC2)no1[EOS],42
13.1,O=C(CCn1[nH]c(=O)c2ccccc2c1=O)Nc1ccc(CC(=O)N2CCCc3ccccc32)cc1,[BOS]O=C(CCn1[nH]c(=O)c2ccccc2c1=O)Nc1ccc(CC(=O)N2CCCc3ccccc32)cc1[EOS],42
11.6,O=C(NCc1cc(F)c(N2CCOCC2)c(F)c1)NCC1C2Cc3ccccc3C12,[BOS]O=C(NCc1cc(F)c(N2CCOCC2)c(F)c1)NC[C@@H]1[C@@H]2Cc3ccccc3[C@@H]12[EOS],42
10.6,Cc1sc(C(C)[NH2+]Cc2cnc(-c3ccccc3F)nc2)nc1-c1ccc(Cl)cc1,[BOS]Cc1sc([C@@H](C)[NH2+]Cc2cnc(-c3ccccc3F)nc2)nc1-c1ccc(Cl)cc1[EOS],42
12.3,N#Cc1ccc(NC(N)=[NH+]Cc2ccc(-c3ccco3)cc2F)cc1-c1cc[nH+]c2ccccc12,[BOS]N#Cc1ccc(NC(N)=[NH+]Cc2ccc(-c3ccco3)cc2F)cc1-c1cc[nH+]c2ccccc12[EOS],42
12.8,Cc1cc(-c2nnn(CCCC(=O)Nc3ccn(-c4ccccc4C(F)(F)F)n3)c2C)cc2c1-c1[nH]ncc1CC2,[BOS]Cc1cc(-c2nnn(CCCC(=O)Nc3ccn(-c4ccccc4C(F)(F)F)n3)c2C)cc2c1-c1[nH]ncc1CC2[EOS][EOS],42
12.9,O=C(c1ccc(F)cc1)c1ccc(OCCNc2ccc3c4c(cccc24)CC2CCCN32)cc1F,[BOS]O=C(c1ccc(F)cc1)c1ccc(OCCNc2ccc3c4c(cccc24)CC2CCCN32)cc1F[EOS],42
12.9,Cc1ccc(-c2ccc(C(=O)NCCn3c(C)cc(=O)c4ccccc43)o2)cc1-c1ccc(Cl)cc1Cl,[BOS]Cc1ccc(-c2ccc(C(=O)NCCn3c(C)cc(=O)c4ccccc43)o2)cc1-c1ccc(Cl)cc1Cl[EOS],42
11.7,O=C(COC(=O)CCOc1ccc2ccccc2c1)NC(=O)c1ccc(S(=O)(=O)N2CCCCC2)cc1,[BOS]O=C(COC(=O)CCOc1ccc2ccccc2c1)NC(=O)c1ccc(S(=O)(=O)N2CCCCC2)cc1[EOS],42
11.1,O=C1Cc2ccc(CC(=O)Nc3nn(-c4ccc(F)cc4)c4c3CCC4)cc2N1,[BOS]O=C1Cc2ccc(CC(=O)Nc3nn(-c4ccc(F)cc4)c4c3CCC4)cc2N1[EOS][EOS][EOS][EOS][EOS],42
13.4,O=C(Nc1ccc(Cc2nnc3ccccn23)cc1)C(=O)NC1CCCC(c2ccc(Cl)cc2)C1,[BOS]O=C(Nc1ccc(Cc2nnc3ccccn23)cc1)C(=O)N[C@H]1CCC[C@@H](c2ccc(Cl)cc2)C1[EOS],42
12.3,Cc1sc(=O)n(CCCc2nc(CCc3ccc4ccccc4c3)no2)c1-c1ccc(F)cc1,[BOS]Cc1sc(=O)n(CCCc2nc(CCc3ccc4ccccc4c3)no2)c1-c1ccc(F)cc1[EOS],42
11.8,Cc1oc2ccc(NC(=O)NCC(O)c3ccc4ccccc4c3)cc2c1C,[BOS]Cc1oc2ccc(NC(=O)NC[C@@H](O)c3ccc4ccccc4c3)cc2c1C[EOS],42
12.5,CC1Cc2cc(C(=O)Nc3cccc(-c4[nH+]cc5n4CCCC5)c3)ccc2OC1c1ccccc1,[BOS]C[C@H]1Cc2cc(C(=O)Nc3cccc(-c4[nH+]cc5n4CCCC5)c3)ccc2O[C@H]1c1ccccc1[EOS],42
11.5,O=C(Cc1ccccn1)Nc1cc(C2CCCCN2C(=O)c2ccc3cn[nH]c3c2)[nH]n1,[BOS]O=C(Cc1ccccn1)Nc1cc([C@@H]2CCCCN2C(=O)c2ccc3cn[nH]c3c2)[nH]n1[EOS],42
12.6,O=C(Nc1ccc(F)cc1)Nc1cccc(CNC(=O)C2CC2c2ccc3ccccc3c2)c1,[BOS]O=C(Nc1cccc(CNC(=O)[C@H]2C[C@@H]2c2ccc3ccccc3c2)c1)Nc1ccc(F)cc1[EOS],42
12.7,Brc1cc(-c2nc(-c3ccc4ccccc4c3)no2)ccc1C1CC(c2ccccn2)=NN1Cc1ccccc1,[BOS]Brc1cc(-c2nc(-c3ccc4ccccc4c3)no2)ccc1[C@H]1CC(c2ccccn2)=NN1Cc1ccccc1[EOS],42
12.1,O=C1CC(Cc2ccc(NC(=O)Nc3ccc(C(=O)N4CCCCCC4)cc3)cc2)C(=O)N1,[BOS]O=C1C[C@H](Cc2ccc(NC(=O)Nc3ccc(C(=O)N4CCCCCC4)cc3)cc2)C(=O)N1[EOS],42
12.5,Cc1ccc(CC(C)NC(=O)C(=O)Nc2cc(N3CCCSC(=O)C3)c(F)cc2F)cc1-c1ccccc1,[BOS]Cc1ccc(C[C@@H](C)NC(=O)C(=O)Nc2cc(N3CCCSC(=O)C3)c(F)cc2F)cc1-c1ccccc1[EOS],42
13.2,O=C(Cc1ccc(NC(=O)c2ccccc2Br)cc1)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,[BOS]O=C(Cc1ccc(NC(=O)c2ccccc2Br)cc1)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O[EOS],42
12.7,Cc1ccc2[nH]c3c(c2c1)CC(NC(=O)CCc1nnc(-c2cc4cccc(C)c4o2)cc1C(F)(F)F)CC3,[BOS]Cc1ccc2[nH]c3c(c2c1)C[C@H](NC(=O)CCc1nnc(-c2cc4cccc(C)c4o2)cc1C(F)(F)F)CC3[EOS],42
11.8,CC1Cc2cc(-c3ccc(C[NH2+]C(C)c4noc(Cc5ccccc5)n4)cc3)ccc2O1,[BOS]C[C@@H]1Cc2cc(-c3ccc(C[NH2+][C@H](C)c4noc(Cc5ccccc5)n4)cc3)ccc2O1[EOS],42
11.7,Cc1cc(Oc2cccc3c2c(=O)oc2cc(O)c(O)cc23)ccc1CSc1cccc(C)c1O,[BOS]Cc1cc(Oc2cccc3c4cc(O)c(O)cc4oc(=O)c23)ccc1CSc1cccc(C)c1O[EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
11.9,O=c1ccc(-c2nc(-c3ccnc(Oc4ccccc4F)c3)no2)nn1-c1nc2c(s1)CCCCC2,[BOS]O=c1ccc(-c2nc(-c3ccnc(Oc4ccccc4F)c3)no2)nn1-c1nc2c(s1)CCCCC2[EOS],42
12.5,O=C(COC(=O)Cc1coc2cc3c(cc12)CCC3)NCC(c1ccccc1)c1c[nH]c2ccccc12,[BOS]O=C(COC(=O)Cc1coc2cc3c(cc12)CCC3)NC[C@H](c1ccccc1)c1c[nH]c2ccccc12[EOS],42
11.2,CN(CCCCCc1cc(-c2ccc(F)cc2)n[nH]1)C(=O)NC1CCc2cc(F)ccc21,[BOS]CN(CCCCCc1cc(-c2ccc(F)cc2)n[nH]1)C(=O)N[C@H]1CCc2cc(F)ccc21[EOS],42
12.1,O=C(CC1CCc2ccccc2C1)Nc1ccc(C(=O)N2CCCCCC2)cc1,[BOS]O=C(C[C@@H]1CCc2ccccc2C1)Nc1ccc(C(=O)N2CCCCCC2)cc1[EOS],42
11.7,O=C(NCCC1OCCc2ccccc21)C(=O)Nc1nn(-c2ccc(F)cc2)c2c1CCC2,[BOS]O=C(NCC[C@H]1OCCc2ccccc21)C(=O)Nc1nn(-c2ccc(F)cc2)c2c1CCC2[EOS],42
13.0,O=C(CCCN1C(=O)c2cccc3cccc(c23)C1=O)NC1C2Cc3c(Cl)cccc3C21,[BOS]O=C(CCCN1C(=O)c2cccc3cccc(c23)C1=O)N[C@@H]1[C@@H]2Cc3c(Cl)cccc3[C@H]21[EOS],42
12.7,CCc1cc(=O)oc2cc(CCC(O)=Nc3cc(-c4cccc([N+](=O)[O-])c4)cc4ncccc34)ccc12,[BOS]CCc1cc(=O)oc2cc(CCC(O)=Nc3cc(-c4cccc([N+](=O)[O-])c4)cc4ncccc34)ccc12[EOS],42
12.0,O=c1[nH]c(-c2nccc3c2cnn3-c2ccc(Cl)nn2)nc2c(Br)nccc12,[BOS]O=c1[nH]c(-c2nccc3c2cnn3c2ccc(Cl)nn2)nc2c(Br)nccc12[EOS],42
13.5,O=C(NS(=O)(=O)c1cc2c(cc1F)N(C1CC1)C(=O)CC2)c1c2c(nc3ccccc13)CCCCC2,[BOS]O=C1CCc2cc(S(=O)(=O)NC(=O)c3c4c(nc5ccccc35)CCCCC4)c(F)cc2N1C1CC1[EOS],42
12.2,O=C(c1cccc(-c2noc(-c3ccccc3F)n2)c1)N1Cc2cnn(-c3ccccc3)c2C1,[BOS]O=C(c1cccc(-c2noc(-c3ccccc3F)n2)c1)N1Cc2cnn(-c3ccccc3)c2C1[EOS],42
11.4,NC(=O)NC(Cc1nc(CCn2cnc3ccccc3c2=O)no1)c1cccc(Oc2ccccc2)c1,[BOS]NC(=O)N[C@H](Cc1nc(CCn2cnc3ccccc3c2=O)no1)c1cccc(Oc2ccccc2)c1[EOS][EOS][EOS][EOS][EOS][EOS],42
12.1,Cc1nn(-c2cccc(F)c2)cc1-c1nc(-c2cn(-c3ccccc3)nc2-c2ccncc2)no1,[BOS]Cc1nn(-c2cccc(F)c2)cc1-c1nc(-c2cn(-c3ccccc3)nc2-c2ccncc2)no1[EOS],42
12.3,O=C(NCc1nc(-c2cccc(Cl)c2)no1)NCc1ccc(-n2cnc3ccccc32)cc1Cl,[BOS]O=C(NCc1nc(-c2cccc(Cl)c2)no1)NCc1ccc(-n2cnc3ccccc32)cc1Cl[EOS],42
12.1,Cc1c(Br)ccc2oc(C(=O)[NH+]=C(N)c3nn(Cc4ccccc4F)c4ncccc34)cc12,[BOS]Cc1c(Br)ccc2oc(C(=O)[NH+]=C(N)c3nn(Cc4ccccc4F)c4ncccc34)cc12[EOS],42
12.0,O=C(NCc1ccc(C[NH+]2CCN(c3ccc(F)cc3)CC2)cc1)NCc1nc(-c2ccc(F)cc2)n[nH]1,[BOS]O=C(NCc1nc(-c2ccc(F)cc2)n[nH]1)NCc1ccc(C[NH+]2CCN(c3ccc(F)cc3)CC2)cc1[EOS],42
12.8,O=C(Nc1nc2c(Cl)cccc2s1)c1ccc2c(c1)CC(c1ccccc1)OC2=O,[BOS]O=C1O[C@@H](c2ccccc2)Cc2cc(C(=O)Nc3nc4c(Cl)cccc4s3)ccc21[EOS],42
11.1,CC1Cc2cc(NC(=O)C(=O)NCC(Cc3ccccc3)c3ccccc3)ccc2N(C)C1=O,[BOS]C[C@@H]1Cc2cc(NC(=O)C(=O)NC[C@@H](Cc3ccccc3)c3ccccc3)ccc2N(C)C1=O[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
11.2,Cc1ccc2ncc(C[NH+]3CCCC(CNC(=O)Nc4cccc(F)c4)C3)cc2c1,[BOS]Cc1ccc2ncc(C[NH+]3CCC[C@@H](CNC(=O)Nc4cccc(F)c4)C3)cc2c1[EOS],42
11.8,O=C(Nc1ncn(Cc2ccccc2)n1)C(=O)NC(c1cccc(C(F)(F)F)c1)C1CCCCC1,[BOS]O=C(Nc1ncn(Cc2ccccc2)n1)C(=O)N[C@@H](c1cccc(C(F)(F)F)c1)C1CCCCC1[EOS],42
11.7,O=C(Nc1cccc(Cl)c1)NC1(CNC(=O)Oc2ccc3ccccc3c2-c2ccccc2OC(=O)C2CCC2)CCCC1,[BOS]O=C(NCC1(NC(=O)Nc2cccc(Cl)c2)CCCC1)Oc1ccc2ccccc2c1-c1ccccc1OC(=O)C1CCC1[EOS],42
11.7,Cc1cc(-c2cncc(C(=O)N=c3cc(-c4ccc5c(c4)CCN5C)n(C)[nH]3)c2)ccc1N,[BOS]CN1CCc2cc(-c3cc(=NC(=O)c4cncc(-c5ccc(N)c(C)c5)c4)[nH]n3C)ccc21[EOS][EOS][EOS][EOS],42
